Order ID,customer_id,Product Name,Category,Price (INR),Quantity Sold,Total Sales (INR),Order Date,Payment Method,Customer Rating,Month,Year,Profit (INR),Discount %,Customer Segment,Region
ORD00606,C0289,Cookware Set,Home & Kitchen,43149.24,1,43149.24,2024-07-06,UPI,1.9,July,2024,8629.848,9,Retail,South
ORD00607,C0159,Self-Help Book,Books,567.81,4,2271.24,2025-01-17,Wallet,4.5,January,2025,454.248,13,Online,East
ORD00608,C0272,Comic Book,Books,6705.43,5,33527.15,2024-09-01,Wallet,4.5,September,2024,6705.43,28,Retail,South
ORD00609,C0180,T-Shirt,Clothing,29974.35,5,149871.75,2025-01-01,Wallet,3.1,January,2025,29974.35,7,Online,South
ORD00610,C0118,Tablet,Electronics,5739.3,4,22957.2,2024-07-15,Credit Card,4.6,July,2024,4591.4400000000005,21,Wholesale,North
ORD00611,C0251,Jeans,Clothing,21417.72,4,85670.88,2024-07-20,Debit Card,4.5,July,2024,17134.176000000003,7,Online,East
ORD00612,C0109,Table Lamp,Home & Kitchen,25404.68,4,101618.72,2025-01-11,Credit Card,4.6,January,2025,20323.744,20,Online,North
ORD00613,C0252,Mixer Grinder,Home & Kitchen,27582.01,2,55164.02,2024-02-13,Debit Card,1.5,February,2024,11032.804,8,Retail,North
ORD00614,C0038,Bedsheet,Home & Kitchen,23584.89,3,70754.67,2024-07-07,Wallet,4.1,July,2024,14150.934,22,Wholesale,East
ORD00615,C0156,Educational Book,Books,24444.89,3,73334.67,2024-08-29,Wallet,1.2,August,2024,14666.934,21,Online,East
ORD00616,C0252,Dress,Clothing,8080.22,2,16160.44,2024-03-07,Debit Card,3.6,March,2024,3232.088,11,Wholesale,West
ORD00617,C0281,Lipstick,Beauty,27860.8,2,55721.6,2024-07-14,Credit Card,2.6,July,2024,11144.32,28,Online,West
ORD00618,C0120,Fiction Novel,Books,30468.47,3,91405.41,2024-06-27,Credit Card,1.7,June,2024,18281.082,27,Online,South
ORD00619,C0286,Lipstick,Beauty,7718.78,1,7718.78,2024-12-28,Debit Card,1.1,December,2024,1543.756,9,Wholesale,East
ORD00620,C0050,Face Cream,Beauty,34866.42,1,34866.42,2024-12-18,COD,3.6,December,2024,6973.284,16,Online,West
ORD00621,C0084,Sneakers,Clothing,5369.5,1,5369.5,2024-10-09,COD,3.2,October,2024,1073.9,21,Wholesale,South
ORD00622,C0146,Perfume,Beauty,18338.76,5,91693.8,2024-02-15,Wallet,4.0,February,2024,18338.76,27,Online,South
ORD00623,C0188,Headphones,Electronics,48287.49,4,193149.96,2024-11-28,UPI,1.1,November,2024,38629.992,17,Retail,South
ORD00624,C0261,T-Shirt,Clothing,18161.01,4,72644.04,2024-07-13,Credit Card,2.3,July,2024,14528.808,27,Wholesale,West
ORD00625,C0083,Jeans,Clothing,21064.01,3,63192.03,2024-07-14,Net Banking,1.9,July,2024,12638.406,29,Online,East
ORD00626,C0241,Fiction Novel,Books,8598.22,5,42991.1,2025-02-07,UPI,1.4,February,2025,8598.22,7,Online,North
ORD00627,C0193,Smartwatch,Electronics,27897.4,2,55794.8,2024-11-05,COD,1.8,November,2024,11158.96,13,Retail,South
ORD00628,C0070,Lipstick,Beauty,3153.16,2,6306.32,2024-08-27,Net Banking,4.4,August,2024,1261.264,21,Wholesale,West
ORD00629,C0108,Headphones,Electronics,25634.9,1,25634.9,2024-10-01,Net Banking,4.3,October,2024,5126.9800000000005,21,Online,West
ORD00630,C0078,Smartphone,Electronics,9427.83,3,28283.49,2024-06-14,Net Banking,4.2,June,2024,5656.698,24,Retail,North
ORD00631,C0003,Shampoo,Beauty,22564.13,1,22564.13,2024-10-10,Wallet,3.2,October,2024,4512.826,20,Online,North
ORD00632,C0254,Sneakers,Clothing,47288.95,1,47288.95,2025-01-10,Wallet,3.1,January,2025,9457.79,29,Wholesale,West
ORD00633,C0274,Educational Book,Books,24537.79,3,73613.37,2024-10-09,Credit Card,1.6,October,2024,14722.674,26,Online,East
ORD00634,C0204,Smartwatch,Electronics,22226.76,5,111133.8,2024-06-15,Debit Card,4.7,June,2024,22226.76,17,Online,North
ORD00635,C0079,Hair Dryer,Beauty,14103.34,2,28206.68,2024-06-23,COD,1.6,June,2024,5641.336,23,Online,West
ORD00636,C0237,Sofa Cover,Home & Kitchen,19376.32,1,19376.32,2024-09-22,UPI,4.5,September,2024,3875.264,21,Online,North
ORD00637,C0026,Educational Book,Books,41619.15,1,41619.15,2024-05-11,Debit Card,4.9,May,2024,8323.83,8,Retail,East
ORD00638,C0260,Cookware Set,Home & Kitchen,14084.61,3,42253.83,2024-09-15,Wallet,4.9,September,2024,8450.766000000001,16,Retail,South
ORD00639,C0128,Smartwatch,Electronics,25935.66,5,129678.3,2024-12-23,Debit Card,3.7,December,2024,25935.660000000003,13,Wholesale,North
ORD00640,C0191,Smartwatch,Electronics,30657.64,5,153288.2,2024-12-10,Net Banking,4.8,December,2024,30657.640000000003,23,Retail,East
ORD00641,C0150,Dress,Clothing,13596.18,3,40788.54,2024-07-06,Credit Card,2.9,July,2024,8157.708,16,Retail,West
ORD00642,C0167,Hair Dryer,Beauty,28379.75,5,141898.75,2024-12-03,COD,4.4,December,2024,28379.75,13,Wholesale,North
ORD00643,C0028,Dress,Clothing,12422.09,2,24844.18,2024-04-05,COD,3.4,April,2024,4968.836,11,Retail,North
ORD00644,C0119,Shampoo,Beauty,18747.94,1,18747.94,2024-10-31,Net Banking,2.2,October,2024,3749.588,18,Retail,West
ORD00645,C0146,Smartwatch,Electronics,35524.56,1,35524.56,2024-08-08,UPI,2.0,August,2024,7104.912,24,Wholesale,South
ORD00646,C0045,T-Shirt,Clothing,36454.63,1,36454.63,2024-06-21,UPI,4.3,June,2024,7290.925999999999,23,Wholesale,West
ORD00647,C0069,Laptop,Electronics,23249.27,3,69747.81,2024-09-28,Credit Card,2.2,September,2024,13949.562,30,Wholesale,North
ORD00648,C0188,Shampoo,Beauty,48842.53,1,48842.53,2024-05-12,Net Banking,2.7,May,2024,9768.506,19,Online,West
ORD00649,C0113,Tablet,Electronics,21881.01,1,21881.01,2024-05-11,Wallet,3.5,May,2024,4376.202,20,Online,East
ORD00650,C0007,Educational Book,Books,38964.36,5,194821.8,2024-10-29,Wallet,3.9,October,2024,38964.36,25,Wholesale,West
ORD00651,C0291,Sofa Cover,Home & Kitchen,1435.38,4,5741.52,2024-03-24,UPI,2.0,March,2024,1148.304,9,Wholesale,North
ORD00652,C0014,Laptop,Electronics,2536.16,5,12680.8,2024-05-18,COD,1.8,May,2024,2536.16,7,Wholesale,West
ORD00653,C0007,Headphones,Electronics,21992.38,5,109961.9,2024-07-28,Debit Card,3.9,July,2024,21992.38,16,Online,South
ORD00654,C0207,Lipstick,Beauty,20194.2,2,40388.4,2024-10-16,Debit Card,3.1,October,2024,8077.68,29,Online,West
ORD00655,C0246,Jacket,Clothing,18789.81,3,56369.43,2024-04-25,Debit Card,2.0,April,2024,11273.886,24,Retail,South
ORD00656,C0062,Laptop,Electronics,33027.63,2,66055.26,2024-08-31,COD,1.5,August,2024,13211.052,25,Retail,East
ORD00657,C0272,Shampoo,Beauty,44953.24,5,224766.2,2024-07-27,Wallet,1.1,July,2024,44953.240000000005,8,Wholesale,South
ORD00658,C0206,Jacket,Clothing,47047.23,5,235236.15,2024-11-17,Wallet,3.0,November,2024,47047.23,25,Online,West
ORD00659,C0089,Headphones,Electronics,34358.78,3,103076.34,2024-09-28,Net Banking,2.4,September,2024,20615.268,27,Online,North
ORD00660,C0176,Lipstick,Beauty,12779.59,5,63897.95,2024-11-24,Credit Card,2.8,November,2024,12779.59,20,Online,South
ORD00661,C0118,Cookbook,Books,30878.47,5,154392.35,2024-07-11,UPI,2.5,July,2024,30878.47,29,Wholesale,East
ORD00662,C0269,Face Cream,Beauty,24227.24,1,24227.24,2024-03-01,Debit Card,2.7,March,2024,4845.448,11,Retail,South
ORD00663,C0297,Jeans,Clothing,15282.31,4,61129.24,2024-06-17,Net Banking,2.1,June,2024,12225.848,17,Wholesale,South
ORD00664,C0241,Lipstick,Beauty,46933.96,1,46933.96,2024-06-03,Debit Card,2.5,June,2024,9386.792,25,Retail,South
ORD00665,C0096,Perfume,Beauty,14622.12,1,14622.12,2025-01-02,Credit Card,4.9,January,2025,2924.4240000000004,14,Retail,East
ORD00666,C0052,Cookbook,Books,34830.28,4,139321.12,2024-11-13,Credit Card,2.9,November,2024,27864.224,30,Wholesale,West
ORD00667,C0162,Perfume,Beauty,43118.19,5,215590.95,2025-01-17,Net Banking,4.0,January,2025,43118.19,11,Retail,South
ORD00668,C0110,Cookbook,Books,29885.36,3,89656.08,2024-05-04,Debit Card,4.1,May,2024,17931.216,18,Retail,South
ORD00669,C0109,Educational Book,Books,7728.33,5,38641.65,2024-06-28,COD,3.9,June,2024,7728.330000000001,30,Online,North
ORD00670,C0163,Cookware Set,Home & Kitchen,36096.74,5,180483.7,2025-01-22,Net Banking,1.8,January,2025,36096.740000000005,9,Retail,East
ORD00671,C0200,T-Shirt,Clothing,19275.66,4,77102.64,2024-04-17,Net Banking,1.8,April,2024,15420.528,7,Wholesale,South
ORD00672,C0100,Sofa Cover,Home & Kitchen,15387.59,4,61550.36,2024-09-23,Wallet,1.0,September,2024,12310.072,27,Wholesale,East
ORD00673,C0082,Smartphone,Electronics,23806.64,1,23806.64,2024-03-02,Debit Card,2.5,March,2024,4761.328,15,Retail,South
ORD00674,C0074,Hair Dryer,Beauty,28568.97,1,28568.97,2024-07-02,Debit Card,1.0,July,2024,5713.794000000001,15,Online,West
ORD00675,C0079,Laptop,Electronics,40753.52,1,40753.52,2024-03-01,Debit Card,4.2,March,2024,8150.704,22,Online,West
ORD00676,C0093,Tablet,Electronics,38571.81,4,154287.24,2024-03-16,COD,1.2,March,2024,30857.448,19,Retail,South
ORD00677,C0026,Smartphone,Electronics,25161.91,5,125809.55,2024-05-04,Wallet,3.4,May,2024,25161.910000000003,16,Retail,West
ORD00678,C0278,Perfume,Beauty,12124.19,3,36372.57,2024-11-21,Debit Card,4.7,November,2024,7274.514,13,Wholesale,South
ORD00679,C0116,Educational Book,Books,2013.64,3,6040.92,2024-03-13,UPI,3.8,March,2024,1208.184,14,Retail,West
ORD00680,C0154,Bedsheet,Home & Kitchen,6002.25,3,18006.75,2024-10-04,COD,3.5,October,2024,3601.3500000000004,30,Online,North
ORD00681,C0010,Self-Help Book,Books,31332.42,4,125329.68,2024-09-08,Credit Card,1.4,September,2024,25065.936,16,Retail,North
ORD00682,C0026,Bedsheet,Home & Kitchen,17539.19,1,17539.19,2024-07-07,Wallet,3.9,July,2024,3507.838,21,Wholesale,North
ORD00683,C0194,Fiction Novel,Books,14865.47,2,29730.94,2024-08-23,UPI,1.6,August,2024,5946.188,10,Wholesale,East
ORD00684,C0296,Dress,Clothing,48130.6,5,240653.0,2024-11-23,UPI,4.0,November,2024,48130.600000000006,11,Wholesale,East
ORD00685,C0275,Educational Book,Books,8970.27,3,26910.81,2024-06-21,COD,1.1,June,2024,5382.162,18,Wholesale,North
ORD00686,C0179,Headphones,Electronics,14359.73,2,28719.46,2024-06-22,UPI,4.4,June,2024,5743.892,17,Wholesale,East
ORD00687,C0075,Perfume,Beauty,17009.73,4,68038.92,2024-11-12,Debit Card,3.7,November,2024,13607.784,12,Retail,West
ORD00688,C0219,T-Shirt,Clothing,10385.24,2,20770.48,2024-03-22,UPI,4.7,March,2024,4154.0960000000005,14,Retail,South
ORD00689,C0203,Tablet,Electronics,28261.1,2,56522.2,2025-01-26,Wallet,4.3,January,2025,11304.44,13,Retail,South
ORD00690,C0174,Jeans,Clothing,23320.94,2,46641.88,2024-05-02,Wallet,3.2,May,2024,9328.376,22,Retail,South
ORD00691,C0190,T-Shirt,Clothing,16038.0,5,80190.0,2024-12-20,Credit Card,2.3,December,2024,16038.0,30,Wholesale,North
ORD00692,C0270,Sneakers,Clothing,43719.71,5,218598.55,2024-11-12,UPI,3.4,November,2024,43719.71,6,Online,East
ORD00693,C0015,Cookbook,Books,19669.48,2,39338.96,2024-05-17,Wallet,2.0,May,2024,7867.792,9,Retail,West
ORD00694,C0061,Lipstick,Beauty,27396.01,1,27396.01,2024-03-20,COD,4.9,March,2024,5479.202,9,Online,West
ORD00695,C0025,Jacket,Clothing,13763.17,5,68815.85,2024-05-22,Wallet,3.6,May,2024,13763.170000000002,10,Retail,North
ORD00696,C0272,Cookware Set,Home & Kitchen,6421.63,2,12843.26,2024-03-05,Net Banking,1.5,March,2024,2568.652,23,Retail,West
ORD00697,C0136,Self-Help Book,Books,4617.2,4,18468.8,2024-03-19,UPI,3.8,March,2024,3693.76,12,Online,West
ORD00698,C0062,T-Shirt,Clothing,6022.31,5,30111.55,2024-08-09,Credit Card,3.5,August,2024,6022.31,20,Wholesale,West
ORD00699,C0300,Face Cream,Beauty,38968.52,4,155874.08,2024-11-04,Net Banking,3.9,November,2024,31174.816,17,Retail,West
ORD00700,C0157,Laptop,Electronics,20435.34,5,102176.7,2024-10-17,Credit Card,3.8,October,2024,20435.34,5,Retail,East
ORD00701,C0105,Tablet,Electronics,25115.71,2,50231.42,2024-08-18,Wallet,2.5,August,2024,10046.284,26,Retail,West
ORD00702,C0226,Headphones,Electronics,36115.48,1,36115.48,2024-04-13,UPI,3.0,April,2024,7223.096000000001,24,Online,South
ORD00703,C0063,Table Lamp,Home & Kitchen,13372.74,2,26745.48,2024-09-08,Wallet,1.7,September,2024,5349.0960000000005,21,Wholesale,North
ORD00704,C0278,Educational Book,Books,32472.59,1,32472.59,2024-03-27,Wallet,1.0,March,2024,6494.518,11,Online,East
ORD00705,C0258,Fiction Novel,Books,12097.46,5,60487.3,2024-05-21,COD,4.2,May,2024,12097.46,29,Online,West
ORD00706,C0255,Cookbook,Books,34446.42,3,103339.26,2024-02-27,UPI,2.4,February,2024,20667.852,17,Wholesale,East
ORD00707,C0098,Educational Book,Books,13420.4,4,53681.6,2024-12-26,COD,4.7,December,2024,10736.32,8,Online,West
ORD00708,C0292,Comic Book,Books,20686.94,3,62060.82,2024-12-26,Wallet,4.1,December,2024,12412.164,8,Wholesale,South
ORD00709,C0093,Headphones,Electronics,29418.33,2,58836.66,2024-07-30,COD,3.3,July,2024,11767.332000000002,10,Retail,North
ORD00710,C0104,Self-Help Book,Books,6115.91,1,6115.91,2024-05-14,UPI,1.5,May,2024,1223.182,23,Wholesale,West
ORD00711,C0031,Self-Help Book,Books,33404.12,3,100212.36,2024-08-21,Debit Card,2.7,August,2024,20042.472,16,Retail,West
ORD00712,C0299,Jeans,Clothing,40046.19,2,80092.38,2024-05-07,UPI,1.2,May,2024,16018.476000000002,26,Online,West
ORD00713,C0153,Self-Help Book,Books,22709.95,2,45419.9,2024-10-24,Credit Card,4.0,October,2024,9083.98,11,Online,West
ORD00714,C0149,Fiction Novel,Books,22315.58,1,22315.58,2024-09-08,UPI,2.6,September,2024,4463.116000000001,14,Retail,North
ORD00715,C0104,Jeans,Clothing,47608.93,1,47608.93,2024-02-25,UPI,4.2,February,2024,9521.786,30,Online,North
ORD00716,C0276,Jacket,Clothing,19846.64,1,19846.64,2024-08-09,Net Banking,3.3,August,2024,3969.328,23,Wholesale,South
ORD00717,C0110,Fiction Novel,Books,5975.89,3,17927.67,2024-09-01,UPI,4.8,September,2024,3585.534,11,Retail,North
ORD00718,C0169,Fiction Novel,Books,49409.89,4,197639.56,2024-09-26,Net Banking,4.1,September,2024,39527.912,7,Online,West
ORD00719,C0251,Dress,Clothing,13885.05,5,69425.25,2024-10-12,Credit Card,3.5,October,2024,13885.05,17,Retail,South
ORD00720,C0265,Shampoo,Beauty,4080.78,3,12242.34,2024-04-08,Credit Card,4.9,April,2024,2448.4680000000003,17,Wholesale,South
ORD00721,C0162,Headphones,Electronics,27306.31,3,81918.93,2024-03-18,Credit Card,3.8,March,2024,16383.786,22,Wholesale,South
ORD00722,C0099,Cookware Set,Home & Kitchen,16580.24,5,82901.2,2024-12-02,Net Banking,4.6,December,2024,16580.24,30,Online,West
ORD00723,C0123,Comic Book,Books,12798.83,4,51195.32,2024-11-06,UPI,5.0,November,2024,10239.064,24,Wholesale,East
ORD00724,C0172,Educational Book,Books,18574.12,1,18574.12,2024-10-14,Wallet,3.3,October,2024,3714.824,12,Retail,West
ORD00725,C0202,Cookware Set,Home & Kitchen,30836.98,4,123347.92,2024-02-14,Wallet,1.1,February,2024,24669.584000000003,13,Wholesale,North
ORD00726,C0201,Sneakers,Clothing,48620.13,4,194480.52,2024-07-21,Debit Card,1.9,July,2024,38896.104,11,Retail,North
ORD00727,C0220,Cookbook,Books,16390.44,2,32780.88,2024-08-12,Credit Card,4.2,August,2024,6556.176,5,Retail,West
ORD00728,C0147,Face Cream,Beauty,18862.01,3,56586.03,2024-12-10,Wallet,3.0,December,2024,11317.206,7,Wholesale,West
ORD00729,C0113,Smartwatch,Electronics,11448.28,1,11448.28,2024-08-04,Net Banking,3.6,August,2024,2289.6560000000004,17,Online,South
ORD00730,C0219,Hair Dryer,Beauty,24384.05,2,48768.1,2024-07-26,Debit Card,3.0,July,2024,9753.62,29,Wholesale,West
ORD00731,C0152,Perfume,Beauty,18179.43,1,18179.43,2024-03-20,Wallet,4.3,March,2024,3635.886,21,Retail,South
ORD00732,C0185,Cookware Set,Home & Kitchen,22430.51,1,22430.51,2024-09-19,Credit Card,4.5,September,2024,4486.102,29,Retail,North
ORD00733,C0237,Sofa Cover,Home & Kitchen,10241.78,2,20483.56,2025-01-15,Wallet,3.7,January,2025,4096.712,28,Wholesale,South
ORD00734,C0125,Dress,Clothing,17800.74,3,53402.22,2024-11-05,Wallet,2.9,November,2024,10680.444,5,Online,West
ORD00735,C0054,Comic Book,Books,16174.96,5,80874.8,2024-02-19,Credit Card,4.9,February,2024,16174.96,10,Online,North
ORD00736,C0211,Cookware Set,Home & Kitchen,2370.61,5,11853.05,2024-06-08,Debit Card,3.1,June,2024,2370.61,25,Retail,East
ORD00737,C0141,Hair Dryer,Beauty,139.85,3,419.55,2024-09-14,UPI,2.0,September,2024,83.91000000000001,10,Retail,South
ORD00738,C0129,Smartwatch,Electronics,2519.18,1,2519.18,2024-12-01,Net Banking,2.4,December,2024,503.836,30,Online,North
ORD00739,C0105,Hair Dryer,Beauty,32626.32,4,130505.28,2024-10-21,UPI,2.9,October,2024,26101.056,16,Wholesale,South
ORD00740,C0251,Smartphone,Electronics,14636.55,3,43909.65,2024-05-09,Credit Card,3.6,May,2024,8781.93,17,Retail,North
ORD00741,C0134,Face Cream,Beauty,19549.44,5,97747.2,2024-08-07,Wallet,1.7,August,2024,19549.44,17,Retail,North
ORD00742,C0202,Headphones,Electronics,37195.73,2,74391.46,2024-11-28,UPI,2.7,November,2024,14878.292,19,Online,South
ORD00743,C0010,Sofa Cover,Home & Kitchen,34821.93,3,104465.79,2024-10-20,Credit Card,4.4,October,2024,20893.158,25,Wholesale,East
ORD00744,C0216,Lipstick,Beauty,28630.92,4,114523.68,2025-01-18,Credit Card,4.2,January,2025,22904.736,20,Online,North
ORD00745,C0183,T-Shirt,Clothing,25059.36,5,125296.8,2024-03-07,UPI,2.4,March,2024,25059.36,26,Wholesale,North
ORD00746,C0269,Sofa Cover,Home & Kitchen,47795.34,1,47795.34,2024-12-13,COD,2.3,December,2024,9559.068,25,Wholesale,North
ORD00747,C0185,Sneakers,Clothing,36918.2,4,147672.8,2024-02-28,Wallet,3.2,February,2024,29534.56,15,Wholesale,East
ORD00748,C0213,Lipstick,Beauty,3394.38,3,10183.14,2024-06-26,UPI,3.5,June,2024,2036.628,9,Retail,East
ORD00749,C0116,Smartphone,Electronics,11142.38,5,55711.9,2024-08-07,Credit Card,3.3,August,2024,11142.38,8,Online,West
ORD00750,C0264,Cookware Set,Home & Kitchen,18602.85,5,93014.25,2024-10-25,UPI,4.3,October,2024,18602.85,7,Online,South
ORD00751,C0025,Jacket,Clothing,13557.11,5,67785.55,2024-05-25,Net Banking,1.3,May,2024,13557.11,23,Wholesale,East
ORD00752,C0175,Mixer Grinder,Home & Kitchen,13559.18,1,13559.18,2024-08-11,Debit Card,1.0,August,2024,2711.836,24,Retail,South
ORD00753,C0158,Tablet,Electronics,41926.03,2,83852.06,2025-02-01,COD,3.6,February,2025,16770.412,29,Retail,West
ORD00754,C0127,Lipstick,Beauty,12930.46,4,51721.84,2024-12-30,Net Banking,1.9,December,2024,10344.368,22,Online,South
ORD00755,C0076,Laptop,Electronics,37355.59,3,112066.77,2024-07-08,Wallet,1.7,July,2024,22413.354000000003,19,Retail,East
ORD00756,C0041,Lipstick,Beauty,18385.32,5,91926.6,2024-05-15,UPI,3.8,May,2024,18385.320000000003,13,Retail,South
ORD00757,C0144,Cookbook,Books,5299.58,4,21198.32,2024-08-27,Debit Card,2.8,August,2024,4239.664,21,Wholesale,East
ORD00758,C0142,Educational Book,Books,7649.41,4,30597.64,2024-04-16,UPI,1.6,April,2024,6119.528,18,Retail,South
ORD00759,C0005,Mixer Grinder,Home & Kitchen,36950.98,4,147803.92,2024-10-07,Debit Card,3.0,October,2024,29560.784000000003,19,Wholesale,East
ORD00760,C0051,Comic Book,Books,2136.99,1,2136.99,2024-09-07,Net Banking,2.2,September,2024,427.398,5,Online,East
ORD00761,C0203,Sofa Cover,Home & Kitchen,19693.93,5,98469.65,2024-04-13,Wallet,1.9,April,2024,19693.93,25,Retail,South
ORD00762,C0179,Sofa Cover,Home & Kitchen,16179.61,2,32359.22,2024-11-11,Debit Card,2.7,November,2024,6471.844000000001,26,Online,West
ORD00763,C0107,Educational Book,Books,45910.23,4,183640.92,2024-12-26,Net Banking,1.6,December,2024,36728.184,26,Online,North
ORD00764,C0199,Lipstick,Beauty,6685.9,2,13371.8,2024-02-20,Debit Card,2.0,February,2024,2674.36,7,Retail,West
ORD00765,C0300,Self-Help Book,Books,2258.89,3,6776.67,2024-09-12,Wallet,2.0,September,2024,1355.334,20,Retail,South
ORD00766,C0071,Educational Book,Books,25282.52,1,25282.52,2024-09-06,Credit Card,4.5,September,2024,5056.504000000001,27,Online,West
ORD00767,C0049,Shampoo,Beauty,11461.72,5,57308.6,2024-11-06,Debit Card,3.0,November,2024,11461.72,29,Retail,East
ORD00768,C0224,Shampoo,Beauty,17915.6,4,71662.4,2024-08-28,UPI,1.8,August,2024,14332.48,15,Wholesale,North
ORD00769,C0038,Lipstick,Beauty,22703.03,2,45406.06,2024-05-06,Net Banking,5.0,May,2024,9081.212,16,Wholesale,South
ORD00770,C0298,Headphones,Electronics,42210.82,2,84421.64,2024-03-24,Wallet,2.8,March,2024,16884.328,14,Retail,South
ORD00771,C0273,Sofa Cover,Home & Kitchen,7355.5,3,22066.5,2025-01-27,Net Banking,2.0,January,2025,4413.3,20,Online,South
ORD00772,C0293,Table Lamp,Home & Kitchen,13879.0,1,13879.0,2024-06-12,COD,2.5,June,2024,2775.8,12,Retail,North
ORD00773,C0032,Sofa Cover,Home & Kitchen,42604.95,5,213024.75,2024-07-11,Net Banking,3.0,July,2024,42604.95,10,Retail,East
ORD00774,C0121,Smartwatch,Electronics,31265.89,1,31265.89,2024-06-20,UPI,4.9,June,2024,6253.178,16,Online,South
ORD00775,C0226,Dress,Clothing,20020.83,5,100104.15,2024-09-01,Credit Card,1.8,September,2024,20020.83,28,Online,West
ORD00776,C0111,Cookbook,Books,24680.19,3,74040.57,2024-05-21,COD,3.5,May,2024,14808.114,25,Wholesale,South
ORD00777,C0249,Lipstick,Beauty,22254.17,4,89016.68,2024-04-14,Debit Card,3.8,April,2024,17803.336,12,Online,South
ORD00778,C0258,Fiction Novel,Books,4226.03,1,4226.03,2024-09-07,Debit Card,2.8,September,2024,845.206,30,Wholesale,South
ORD00779,C0135,Bedsheet,Home & Kitchen,46315.8,3,138947.4,2024-05-24,Wallet,2.4,May,2024,27789.48,8,Online,South
ORD00780,C0014,Smartwatch,Electronics,1320.32,3,3960.96,2025-01-08,Wallet,2.0,January,2025,792.192,30,Retail,East
ORD00781,C0222,Cookbook,Books,9772.82,4,39091.28,2024-11-04,UPI,3.1,November,2024,7818.256,12,Wholesale,West
ORD00782,C0037,Comic Book,Books,47666.18,1,47666.18,2024-02-12,UPI,2.3,February,2024,9533.236,30,Wholesale,East
ORD00783,C0222,Jeans,Clothing,7673.62,2,15347.24,2024-06-13,COD,4.6,June,2024,3069.4480000000003,22,Wholesale,West
ORD00784,C0008,Sofa Cover,Home & Kitchen,41671.06,2,83342.12,2025-02-01,UPI,2.3,February,2025,16668.424,9,Retail,South
ORD00785,C0179,Table Lamp,Home & Kitchen,15793.43,5,78967.15,2024-09-22,Net Banking,1.3,September,2024,15793.43,13,Retail,North
ORD00786,C0072,Lipstick,Beauty,6767.81,1,6767.81,2024-12-27,COD,2.1,December,2024,1353.562,8,Retail,East
ORD00787,C0016,Lipstick,Beauty,1011.22,5,5056.1,2024-11-05,Net Banking,4.7,November,2024,1011.22,26,Retail,North
ORD00788,C0233,Headphones,Electronics,13371.25,4,53485.0,2024-07-05,Credit Card,1.6,July,2024,10697.0,21,Retail,East
ORD00789,C0129,Jeans,Clothing,28972.11,2,57944.22,2024-08-01,Credit Card,2.1,August,2024,11588.844,13,Wholesale,South
ORD00790,C0276,Perfume,Beauty,17212.34,1,17212.34,2025-02-06,COD,3.5,February,2025,3442.4680000000003,5,Retail,East
ORD00791,C0157,Educational Book,Books,48742.0,1,48742.0,2024-09-16,UPI,1.1,September,2024,9748.4,25,Wholesale,South
ORD00792,C0035,Smartphone,Electronics,19117.36,3,57352.08,2025-02-08,COD,1.6,February,2025,11470.416,24,Retail,East
ORD00793,C0102,Tablet,Electronics,847.39,5,4236.95,2024-12-15,Net Banking,4.0,December,2024,847.39,17,Online,South
ORD00794,C0180,Mixer Grinder,Home & Kitchen,14796.32,2,29592.64,2024-11-29,Wallet,1.2,November,2024,5918.528,20,Wholesale,South
ORD00795,C0147,Face Cream,Beauty,5238.33,3,15714.99,2024-10-24,Wallet,1.6,October,2024,3142.998,17,Online,West
ORD00796,C0297,Mixer Grinder,Home & Kitchen,31430.94,5,157154.7,2024-11-02,Debit Card,4.6,November,2024,31430.94,18,Wholesale,South
ORD00797,C0146,Jeans,Clothing,27532.48,4,110129.92,2024-04-09,UPI,2.2,April,2024,22025.984,7,Online,West
ORD00798,C0002,Jeans,Clothing,41121.95,3,123365.85,2024-02-20,COD,1.4,February,2024,24673.17,10,Retail,South
ORD00799,C0041,Laptop,Electronics,12944.89,2,25889.78,2024-04-10,COD,1.9,April,2024,5177.956,22,Retail,North
ORD00800,C0174,T-Shirt,Clothing,4729.04,5,23645.2,2024-09-09,COD,4.0,September,2024,4729.04,23,Retail,South
ORD00801,C0299,Lipstick,Beauty,31512.97,2,63025.94,2024-12-18,COD,2.1,December,2024,12605.188000000002,9,Wholesale,North
ORD00802,C0194,Smartwatch,Electronics,46891.65,3,140674.95,2024-11-08,Net Banking,2.9,November,2024,28134.990000000005,19,Online,North
ORD00803,C0188,Dress,Clothing,34137.79,2,68275.58,2024-09-23,Net Banking,1.8,September,2024,13655.116000000002,29,Retail,South
ORD00804,C0259,Table Lamp,Home & Kitchen,41000.91,4,164003.64,2024-09-11,UPI,4.5,September,2024,32800.728,6,Online,North
ORD00805,C0151,Laptop,Electronics,7672.34,4,30689.36,2024-04-10,UPI,1.1,April,2024,6137.872,14,Online,West
ORD00806,C0300,Educational Book,Books,25186.79,3,75560.37,2024-02-22,COD,3.8,February,2024,15112.074,28,Retail,East
ORD00807,C0205,Shampoo,Beauty,41285.25,1,41285.25,2024-12-05,COD,1.8,December,2024,8257.050000000001,22,Retail,South
ORD00808,C0130,Shampoo,Beauty,30435.75,2,60871.5,2024-04-09,Credit Card,3.1,April,2024,12174.3,17,Online,North
